date,year,month,day,station,ph,temperature,salinity,nitrate,chlorophyll,oxygen
2009-06-16,2009,6,16,CCE1,,11.661183333333334,33.313915625,4.747203976625253,,
2009-06-17,2009,6,17,CCE1,,11.955047916666667,33.25886002083333,3.9105137665273957,,
2009-06-18,2009,6,18,CCE1,,12.50996875,33.26865322916667,2.9954902230962044,,
2009-06-19,2009,6,19,CCE1,,12.3667625,33.26059464583333,3.3696333463316797,,
2009-06-20,2009,6,20,CCE1,,12.899779166666667,33.36950335416667,3.809989648833103,,
2009-06-21,2009,6,21,CCE1,,12.63071875,33.314112625,4.219169592802629,,
2009-06-22,2009,6,22,CCE1,,13.225079166666667,33.24824329166667,4.307896049371438,,
2009-06-23,2009,6,23,CCE1,,12.7898625,33.224649854166664,3.9162058392735797,,
2009-06-24,2009,6,24,CCE1,,13.975183333333334,33.33248758333333,3.999098962509055,,
2009-06-25,2009,6,25,CCE1,,13.52046875,33.24622535416667,4.728658752411197,,
2009-06-26,2009,6,26,CCE1,,13.230722916666666,33.16314658333334,4.100718542313339,,
2009-06-27,2009,6,27,CCE1,,12.690472916666666,33.070206,3.536111665548814,,
2009-06-28,2009,6,28,CCE1,,11.785227083333332,32.91591039583333,3.0831714554509557,,
2009-06-29,2009,6,29,CCE1,,12.488233333333334,33.069109812499995,3.4793979120197647,,
2009-06-30,2009,6,30,CCE1,,12.889272916666668,32.959443604166665,2.3347910352552397,,
2009-07-01,2009,7,1,CCE1,,13.534002083333334,32.997252875,0.9649901492497825,,
2009-07-02,2009,7,2,CCE1,,12.713795833333334,32.953418041666666,0.8773720143003784,,
2009-07-03,2009,7,3,CCE1,,12.40395625,32.94853304166667,1.128279853624459,,
2009-07-04,2009,7,4,CCE1,,12.821320833333333,32.970879208333336,0.9933543596152058,,
2009-07-05,2009,7,5,CCE1,,12.506356250000001,32.9722398125,1.2175955322726197,,
2009-07-06,2009,7,6,CCE1,,13.029850000000001,32.97069135416667,1.2051700382633665,,
2009-07-07,2009,7,7,CCE1,,12.911837499999999,32.94923260416667,1.027327877587447,,
2009-07-08,2009,7,8,CCE1,,12.8886375,32.93738422916667,0.9369857169115273,,
2009-07-09,2009,7,9,CCE1,,13.166710416666668,32.93998916666667,0.8112268895689408,,
2009-07-10,2009,7,10,CCE1,,14.061172916666665,33.064686458333334,0.9979680622263546,,
2009-07-11,2009,7,11,CCE1,,14.412833333333333,33.04388427083333,1.085542568217102,,
2009-07-12,2009,7,12,CCE1,,14.344160416666668,32.992714291666665,0.865200407541182,,
2009-07-13,2009,7,13,CCE1,,14.20473125,32.998454375,0.8999302468560585,,
2009-07-14,2009,7,14,CCE1,,14.041214583333334,33.08856364583333,1.4886431813660135,,
2009-07-15,2009,7,15,CCE1,,14.524560416666667,33.19295697916667,1.9581721162280534,,
2009-07-16,2009,7,16,CCE1,,13.786789583333332,33.110042625,1.821451051090093,,
2009-07-17,2009,7,17,CCE1,,13.361954166666665,32.9874744375,1.3438966526187992,,
2009-07-18,2009,7,18,CCE1,,13.74635625,33.082322125,1.7130089208141726,,
2009-07-19,2009,7,19,CCE1,,15.287041666666667,33.268993395833334,1.8762878556762121,,
2009-07-20,2009,7,20,CCE1,,14.338724999999998,33.077433354166665,2.0540588921468133,,
2009-07-21,2009,7,21,CCE1,,13.069860416666666,32.90722439583333,1.746179058733625,,
2009-07-22,2009,7,22,CCE1,,14.25930625,33.096213999999996,1.1786246602623314,,
2009-07-23,2009,7,23,CCE1,,16.10898333333333,33.2894575625,0.9752369284577046,,
2009-07-24,2009,7,24,CCE1,,15.165420833333334,33.189161125,0.9614325299864109,,
2009-07-25,2009,7,25,CCE1,,14.292774999999999,33.00671002083333,1.0384614648484505,,
2009-07-26,2009,7,26,CCE1,,13.754475,32.981435125,1.0917403997104904,,
2009-07-27,2009,7,27,CCE1,,13.7746625,33.01702241666667,1.1741860012391967,,
2009-07-28,2009,7,28,CCE1,,14.494077083333332,33.115595166666665,1.1362149361012366,,
2009-07-29,2009,7,29,CCE1,,14.84055625,33.25557122916667,0.9590772042966095,,
2009-07-30,2009,7,30,CCE1,,16.018066666666666,33.259413333333335,1.0761061391586493,,
2009-07-31,2009,7,31,CCE1,,16.320983333333334,33.259606312500004,1.388135074020689,,
2009-08-01,2009,8,1,CCE1,,15.502862499999999,33.2640885625,0.8715279734342739,,
2009-08-02,2009,8,2,CCE1,,15.143677083333332,33.28893810416667,0.8968804665081445,,
2009-08-03,2009,8,3,CCE1,,15.121816666666668,33.285726437499996,1.396383304028343,,
2009-08-04,2009,8,4,CCE1,,14.746839583333333,33.22437308333333,1.696302808215208,,
2009-08-05,2009,8,5,CCE1,,14.103652083333332,33.115651729166665,1.6170556457354068,,
2009-08-06,2009,8,6,CCE1,,14.514818750000002,33.2256023125,1.8736418165889386,,
2009-08-07,2009,8,7,CCE1,,14.33294375,33.24477904166667,2.144811320775804,,
2009-08-08,2009,8,8,CCE1,,14.403222916666666,33.230780520833335,1.852230824962669,,
2009-08-09,2009,8,9,CCE1,,14.028904166666665,33.2349688125,1.8125669958162007,,
2009-08-10,2009,8,10,CCE1,,14.184047916666666,33.234909625,1.576236500003066,,
2009-08-11,2009,8,11,CCE1,,14.299533333333335,33.27616722916667,1.3369893375232644,,
2009-08-12,2009,8,12,CCE1,,15.62353125,33.28025175,1.1698255083767963,,
2009-08-13,2009,8,13,CCE1,,16.147341666666666,33.2705423125,0.9509950125636615,,
2009-08-14,2009,8,14,CCE1,,16.634266666666665,33.3114000625,0.59674785008386,,
2009-08-15,2009,8,15,CCE1,,16.68910625,33.30127245833334,0.7923159673511488,,
2009-08-16,2009,8,16,CCE1,,17.473477083333332,33.364497791666665,1.516806316330794,,
2009-08-17,2009,8,17,CCE1,,17.345152083333335,33.39075014583333,1.97605014058868,,
2009-08-18,2009,8,18,CCE1,,17.753239583333333,33.34137097916666,1.844877298179899,,
2009-08-19,2009,8,19,CCE1,,18.07079375,33.33269772916667,2.0732877891044517,,
2009-08-20,2009,8,20,CCE1,,18.025545833333336,33.346684770833335,2.0204444379545463,,
2009-08-21,2009,8,21,CCE1,,18.0306875,33.36303370833333,2.058621142292263,,
2009-08-22,2009,8,22,CCE1,,17.909302083333333,33.3658431875,1.901144004555521,,
2009-08-23,2009,8,23,CCE1,,17.406839583333333,33.32176552083333,1.560804495480074,,
2009-08-24,2009,8,24,CCE1,,16.727037499999998,33.24950495833333,1.9362983197379597,,
2009-08-25,2009,8,25,CCE1,,16.224870833333334,33.1522823125,1.8647088106625123,,
2009-08-26,2009,8,26,CCE1,,15.711995833333333,33.1561943125,1.9456193015870646,,
2009-08-27,2009,8,27,CCE1,,14.73281875,33.00181683333333,1.743196459178284,,
2009-08-28,2009,8,28,CCE1,,14.649447916666666,32.95210339583333,1.69619028343617,,
2009-08-29,2009,8,29,CCE1,,15.0729375,32.97803341666667,1.7004341076940557,,
2009-08-30,2009,8,30,CCE1,,16.36276666666667,33.04033297916667,1.026779549024767,,
2009-08-31,2009,8,31,CCE1,,16.969745833333334,33.054477166666665,1.3579621623664657,,
2009-09-01,2009,9,1,CCE1,,17.02588125,33.05688064583333,1.1064210517293043,,
2009-09-02,2009,9,2,CCE1,,17.34089375,33.10297589583333,1.62029660775881,,
2009-09-03,2009,9,3,CCE1,,17.54790625,33.07774975,1.554588830454982,,
2009-09-04,2009,9,4,CCE1,,17.54743125,33.10786585416667,1.5522143864844873,,
2009-09-05,2009,9,5,CCE1,,17.567833333333333,33.09392008333334,1.1098399425139926,,
2009-09-06,2009,9,6,CCE1,,17.584166666666665,33.084287124999996,1.541215498543498,,
2009-09-07,2009,9,7,CCE1,,17.785560416666666,33.09066995833333,1.5717577212396703,,
2009-09-08,2009,9,8,CCE1,,18.024114583333333,33.10456075,1.2268832772691756,,
2009-09-09,2009,9,9,CCE1,,17.968295833333332,33.117921395833335,1.1399254999653476,,
2009-09-10,2009,9,10,CCE1,,17.74620416666667,33.11965014583333,1.2592177226615198,,
2009-09-11,2009,9,11,CCE1,,17.602404166666666,33.1032620625,1.198509945357692,,
2009-09-12,2009,9,12,CCE1,,17.90741875,33.118362958333336,1.1490521680538637,,
2009-09-13,2009,9,13,CCE1,,17.58401041666667,33.113059604166665,1.1350110574167027,,
2009-09-14,2009,9,14,CCE1,,18.004383333333333,33.13796383333334,1.0255532801128746,,
2009-09-15,2009,9,15,CCE1,,18.022283333333334,33.12335497916667,1.0365121694757133,,
2009-09-16,2009,9,16,CCE1,,18.063585416666665,33.104194416666665,1.039971058838552,,
2009-09-17,2009,9,17,CCE1,,18.223258333333334,33.093884875,1.053429948201391,,
2009-09-18,2009,9,18,CCE1,,18.396727083333335,33.08232616666667,1.016055504230896,,
2009-09-19,2009,9,19,CCE1,,18.365483333333334,33.06766758333333,1.0240977269270684,,
2009-09-20,2009,9,20,CCE1,,18.11078541666667,33.058784124999995,1.004595406548631,,
2009-09-21,2009,9,21,CCE1,,16.959837500000003,33.02120027083333,1.0818488389860792,,
2009-09-22,2009,9,22,CCE1,,17.707518750000002,33.108622833333335,1.1223910616822512,,
2009-09-23,2009,9,23,CCE1,,17.410254166666665,33.15448689583334,1.0262666177117565,,
2009-09-24,2009,9,24,CCE1,,17.728902083333335,33.07823302083333,1.0272255070745955,,
2009-09-25,2009,9,25,CCE1,,17.0879,33.03407702083333,0.831934396437434,,
2009-09-26,2009,9,26,CCE1,,16.749977083333334,33.06948641666667,0.9620599524669395,,
2009-09-27,2009,9,27,CCE1,,17.200356250000002,33.061050208333334,1.1421855084964447,,
2009-09-28,2009,9,28,CCE1,,16.912641666666666,33.03320860416667,1.088977731192617,,
2009-09-29,2009,9,29,CCE1,,17.207133333333335,33.04381185416667,1.125769953888789,,
2009-09-30,2009,9,30,CCE1,,17.40773125,33.036871437500004,0.9083955099182943,,
2009-10-01,2009,10,1,CCE1,,17.974166666666665,33.0859798125,0.8170348278457467,,
2009-10-02,2009,10,2,CCE1,,17.99903958333333,33.09595675,0.8138091454177364,,
2009-10-03,2009,10,3,CCE1,,17.882506250000002,33.088878375,1.0254758120844032,,
2009-10-04,2009,10,4,CCE1,,17.603939583333332,33.07641970833333,1.1758924787510698,,
2009-10-05,2009,10,5,CCE1,,17.304858333333332,33.100449000000005,0.9988091454177365,,
2009-10-06,2009,10,6,CCE1,,17.0587625,33.1211500625,1.2867258120844032,,
2009-10-07,2009,10,7,CCE1,,16.805910416666666,33.104071,1.4346424787510699,,
2009-10-08,2009,10,8,CCE1,,16.445397916666668,33.149062416666666,1.6367258120844033,,
2009-10-09,2009,10,9,CCE1,,16.396470833333336,33.1293588125,2.238809145417737,,
2009-10-10,2009,10,10,CCE1,,16.796622916666667,33.10150560416667,2.3188091454177364,,
2009-10-11,2009,10,11,CCE1,,16.8266375,33.1077676875,1.4492258120844033,,
2009-10-12,2009,10,12,CCE1,,17.452564583333334,33.12200216666667,0.6664206686711531,,
2009-10-13,2009,10,13,CCE1,,17.30338958333333,33.086894,0.9789481205880403,,
2009-10-14,2009,10,14,CCE1,,16.42369375,33.131610875,1.0681444238258617,,
2009-10-15,2009,10,15,CCE1,,16.127435416666668,33.19352552083333,1.0490073937303497,,
2009-10-16,2009,10,16,CCE1,,17.198175,33.166035125,1.0898703636348377,,
2009-10-17,2009,10,17,CCE1,,17.496585416666665,33.10658429166667,1.287816666872659,,
2009-10-18,2009,10,18,CCE1,,17.642027083333335,33.10333825,1.0857629701104805,,
2009-10-19,2009,10,19,CCE1,,17.721241666666668,33.11078570833333,1.219542606681635,,
2009-10-20,2009,10,20,CCE1,,17.719222916666666,33.1160465,1.2229017970315044,,
2009-10-21,2009,10,21,CCE1,,17.464914583333336,33.1210284375,1.1458518798239445,,
2009-10-22,2009,10,22,CCE1,,17.2229,33.1325766875,1.1067148497284325,,
2009-10-23,2009,10,23,CCE1,,17.069343749999998,33.13580827083333,0.7504944862995871,,
2009-10-24,2009,10,24,CCE1,,17.0488875,33.1647951875,0.6726074562040752,,
2009-10-25,2009,10,25,CCE1,,17.078822916666667,33.176595604166664,0.6826370927752299,,
2009-10-26,2009,10,26,CCE1,,17.070972916666665,33.194815229166664,0.9151667293463847,,
2009-10-27,2009,10,27,CCE1,,16.853066666666667,33.17282464583334,0.7064463659175392,,
2009-10-28,2009,10,28,CCE1,,16.799441666666667,33.188267208333336,0.6684920450114552,,
2009-10-29,2009,10,29,CCE1,,16.2872875,33.15129625,0.7548137203903375,,
2009-10-30,2009,10,30,CCE1,,15.515204166666665,33.160273833333335,0.802153013249356,,
2009-10-31,2009,10,31,CCE1,,15.243022916666668,33.16434260416667,0.7011589727750412,,
2009-11-01,2009,11,1,CCE1,,15.580170833333334,33.170239875,0.7580815989673931,,
2009-11-02,2009,11,2,CCE1,,15.02411875,33.159196125,0.9175042251597451,,
2009-11-03,2009,11,3,CCE1,,14.969879166666667,33.163717625,0.9760935180187635,,
2009-11-04,2009,11,4,CCE1,,15.354135416666667,33.17091308333333,0.8334328108777821,,
2009-11-05,2009,11,5,CCE1,,16.21258333333333,33.175397895833335,0.49910543707013394,,
2009-11-06,2009,11,6,CCE1,,16.239804166666666,33.17954610416667,0.6272780632624858,,
2009-11-07,2009,11,7,CCE1,,16.303620833333333,33.15354008333333,0.7146173561215043,,
2009-11-08,2009,11,8,CCE1,,16.184,33.1668514375,0.7186233156471896,,
2009-11-09,2009,11,9,CCE1,,16.061452083333332,33.17515075,0.7609626085062082,,
2009-11-10,2009,11,10,CCE1,,15.8117,33.1905515,1.0565274536052032,,
2009-11-11,2009,11,11,CCE1,,15.635827083333332,33.193025125,1.2809640449470334,,
2009-11-12,2009,11,12,CCE1,,15.73825,33.19809029166667,1.2493974698137327,,
2009-11-13,2009,11,13,CCE1,,15.865016666666667,33.189637624999996,1.2049142280137652,,
2009-11-14,2009,11,14,CCE1,,15.924900000000001,33.196156520833334,1.0075143195471312,,
2009-11-15,2009,11,15,CCE1,,15.783308333333332,33.18838597916667,0.8442810777471639,,
2009-11-16,2009,11,16,CCE1,,15.643195833333332,33.1920469375,0.7631311692805297,,
2009-11-17,2009,11,17,CCE1,,15.742460416666667,33.20264145833333,0.625314594147229,,
2009-11-18,2009,11,18,CCE1,,15.805804166666666,33.23079664583333,0.6941646856805951,,
2009-11-19,2009,11,19,CCE1,,15.628160416666667,33.201610083333335,0.6692647772139609,,
2009-11-20,2009,11,20,CCE1,,15.623154166666666,33.20080164583333,0.755981718265384,,
2009-11-21,2009,11,21,CCE1,,15.554304166666666,33.19889091666666,0.684552343376288,,
2009-11-22,2009,11,22,CCE1,,15.396166666666666,33.20407272916667,0.4389877168463132,,
2009-11-23,2009,11,23,CCE1,,15.355029166666666,33.21579175,0.5556543835129799,,
2009-11-24,2009,11,24,CCE1,,15.345091666666667,33.2313319375,0.5153210501796466,,
2009-11-25,2009,11,25,CCE1,,15.285475,33.2161964375,,,
2009-11-26,2009,11,26,CCE1,,14.999010416666666,33.1664188125,,,
2009-11-27,2009,11,27,CCE1,,15.077166666666665,33.180669583333334,,,
2009-11-28,2009,11,28,CCE1,,14.908977083333333,33.168340020833334,,,
2009-11-29,2009,11,29,CCE1,,14.557,33.1344765625,,,
2009-11-30,2009,11,30,CCE1,,14.945010416666667,33.19831172916667,,,
2009-12-01,2009,12,1,CCE1,,14.788537499999999,33.17932960416667,,,
2009-12-02,2009,12,2,CCE1,,14.1055,33.150610125,,,
2009-12-03,2009,12,3,CCE1,,14.820989583333334,33.19380270833333,,,
2009-12-04,2009,12,4,CCE1,,14.780108333333333,33.1923915625,,,
2009-12-05,2009,12,5,CCE1,,14.895666666666665,33.218225645833336,,,
2009-12-06,2009,12,6,CCE1,,14.75863125,33.198240104166665,,,
2009-12-07,2009,12,7,CCE1,,14.703291666666667,33.19498939583333,,,
2009-12-08,2009,12,8,CCE1,,14.664429166666666,33.198064458333334,,,
2009-12-09,2009,12,9,CCE1,,14.819049999999999,33.229720791666665,,,
2009-12-10,2009,12,10,CCE1,,15.010085416666668,33.26490277083334,,,
2009-12-11,2009,12,11,CCE1,,15.074735416666668,33.25409320833334,,,
2009-12-12,2009,12,12,CCE1,,14.952856250000002,33.249703958333335,,,
2009-12-13,2009,12,13,CCE1,,14.783925000000002,33.207363,,,
2009-12-15,2009,12,15,CCE1,8.089269565217391,,,,0.6206467845425587,
2009-12-16,2009,12,16,CCE1,8.088766666666666,14.537631249999999,33.165143083333334,,0.4660967345679969,
2009-12-17,2009,12,17,CCE1,8.090029166666666,13.946625,33.148868854166665,,0.5789226839654481,
2009-12-18,2009,12,18,CCE1,8.090375,13.6506125,33.091075833333335,,0.6166957212584746,
2009-12-19,2009,12,19,CCE1,8.087470833333333,13.480983333333334,33.101638791666666,,0.5930384640550723,
2009-12-20,2009,12,20,CCE1,8.088408333333334,13.328766666666667,33.0775951875,,0.6009959609230539,
2009-12-21,2009,12,21,CCE1,8.0879625,13.105718750000001,33.100661625,,0.501000639010699,
2009-12-22,2009,12,22,CCE1,8.096025,13.551662499999999,33.11293922916666,,0.5225593342765994,
2009-12-23,2009,12,23,CCE1,8.103775,14.080491666666667,33.12828295833334,,0.3884003722938792,
2009-12-24,2009,12,24,CCE1,8.106179166666667,13.896756250000001,33.112647208333335,,0.4356835388604121,
2009-12-25,2009,12,25,CCE1,8.1048875,14.164072916666667,33.104151520833334,,0.3948052367563361,
2009-12-26,2009,12,26,CCE1,8.103045833333333,14.761431250000001,33.1197295625,,0.168350898558444,
2009-12-27,2009,12,27,CCE1,8.106445833333334,14.094462499999999,33.096790625000004,,0.1953286539734368,
2009-12-28,2009,12,28,CCE1,8.096058333333334,13.379379166666666,33.084277916666665,,0.6261013577310706,
2009-12-29,2009,12,29,CCE1,8.0906875,12.965704166666667,33.148605395833336,,0.5253349442559987,
2009-12-30,2009,12,30,CCE1,8.093416666666668,12.934545833333333,33.123952333333335,,0.4333075684917152,
2009-12-31,2009,12,31,CCE1,8.102070833333334,13.12178125,33.1251569375,,0.5343101139275115,
2010-01-01,2010,1,1,CCE1,8.098579166666667,13.126722916666667,33.14183091666667,,0.6683625005097473,
2010-01-02,2010,1,2,CCE1,8.103775,13.023127083333334,33.12341979166667,,0.6389006373758941,
2010-01-03,2010,1,3,CCE1,8.097875,12.649152083333334,33.06953414583334,,0.8141850033533985,
2010-01-04,2010,1,4,CCE1,8.100658333333334,12.956339583333333,33.065749000000004,,0.6303977316258279,
2010-01-05,2010,1,5,CCE1,8.096275,13.287397916666668,33.10035772916667,,0.6018568945252201,
2010-01-06,2010,1,6,CCE1,8.097279166666667,13.37579375,33.09986429166667,,0.7141687828808603,
2010-01-07,2010,1,7,CCE1,8.092341666666668,13.140095833333334,33.122701229166665,,0.6771459385903678,
2010-01-08,2010,1,8,CCE1,8.095716666666666,13.105914583333332,33.113848624999996,,0.8190163368501483,
2010-01-09,2010,1,9,CCE1,8.103233333333334,12.90446875,33.067904875,,0.8390542682006912,
2010-01-10,2010,1,10,CCE1,8.1017125,12.871554166666668,33.06377954166667,,0.730833969619358,
2010-01-11,2010,1,11,CCE1,8.096716666666667,13.012477083333332,33.0329701875,,0.6719635310518923,
2010-01-12,2010,1,12,CCE1,8.095566666666667,12.961441666666666,33.040568666666665,,0.6058962378990714,
2010-01-13,2010,1,13,CCE1,8.096425,13.2156375,33.076148958333334,,0.426992546068707,
2010-01-14,2010,1,14,CCE1,8.090425,13.051204166666666,33.15185385416667,,0.4825006893042192,
2010-01-15,2010,1,15,CCE1,8.086054166666667,12.4156375,33.08393983333333,,0.8168869477222671,
2010-01-16,2010,1,16,CCE1,8.084016666666667,12.4549375,33.1068134375,,0.7202330225816833,
2010-01-17,2010,1,17,CCE1,8.0853125,12.601754166666666,33.11541822916667,,0.7117405661117087,
2010-01-18,2010,1,18,CCE1,8.086075,12.74215625,33.128415249999996,,0.7227824292305568,
2010-01-19,2010,1,19,CCE1,8.0972625,13.274729166666667,33.121021416666665,,0.6215019547136739,
2010-01-20,2010,1,20,CCE1,8.103154166666668,13.278570833333333,33.06994004166666,,0.5112254119650966,
2010-01-21,2010,1,21,CCE1,8.106820833333334,13.465504166666667,33.049539770833334,,0.4932228262216158,
2010-01-22,2010,1,22,CCE1,8.109520833333333,13.415510416666665,33.03427116666666,,0.4813889729798683,
2010-01-23,2010,1,23,CCE1,8.1110875,13.408047916666668,33.01694533333333,,0.4615871735900479,
2010-01-24,2010,1,24,CCE1,8.114070833333333,13.421172916666668,33.030474625000004,,0.5379147890189108,
2010-01-25,2010,1,25,CCE1,8.109633333333333,13.364937500000002,33.067483395833335,,0.5533261709931532,
2010-01-26,2010,1,26,CCE1,8.107733333333334,13.027160416666668,33.136138145833335,,0.6687224255996608,
2010-01-27,2010,1,27,CCE1,8.105783333333333,13.0931375,33.167119979166664,,0.735796942275921,
2010-01-28,2010,1,28,CCE1,8.109683333333333,13.269577083333333,33.125392437500004,,0.7941324212413935,
2010-01-29,2010,1,29,CCE1,8.105733333333333,13.124333333333333,33.08033941666667,,0.697992557142622,
2010-01-30,2010,1,30,CCE1,8.101216666666668,13.01910625,33.1254755,,0.9479014510230402,
2010-01-31,2010,1,31,CCE1,8.097825,12.996633333333333,33.14296814583333,,0.9854817154253882,
2010-02-01,2010,2,1,CCE1,8.0870125,12.9215625,33.1568671875,,1.1308006065073184,
2010-02-02,2010,2,2,CCE1,8.090858333333333,13.037866666666666,33.170121333333334,,1.1482682326488058,
2010-02-03,2010,2,3,CCE1,8.096554166666666,13.071327083333335,33.117905416666666,,1.1456874781596595,
2010-02-04,2010,2,4,CCE1,8.093304166666668,13.029077083333334,33.115802333333335,,1.0778209713605,
2010-02-05,2010,2,5,CCE1,8.085487500000001,12.852075,33.11895664583333,,0.7531809741766813,
2010-02-06,2010,2,6,CCE1,8.0872625,12.880635416666665,33.154326375000004,,0.7860704315725016,
2010-02-07,2010,2,7,CCE1,8.090883333333332,13.02828125,33.15694435416667,,0.5251740035732632,
2010-02-08,2010,2,8,CCE1,8.101779166666667,13.2051,33.13029372916667,,1.1086228367488036,
2010-02-09,2010,2,9,CCE1,8.090808333333333,13.003989583333334,33.089036166666666,,0.3909831731003766,
2010-02-10,2010,2,10,CCE1,8.094441666666667,13.067179166666667,33.09711772916666,,0.7832012987221767,
2010-02-11,2010,2,11,CCE1,8.101750000000001,13.060583333333334,33.028463875,,0.4670433087282422,
2010-02-12,2010,2,12,CCE1,8.100837499999999,12.957435416666668,33.036680395833336,,0.3595941017096246,
2010-02-13,2010,2,13,CCE1,8.101270833333333,12.818583333333335,33.0502140625,,0.4138170923406078,
2010-02-14,2010,2,14,CCE1,8.1026875,13.006547916666667,33.04235379166666,,0.523558675487193,
2010-02-15,2010,2,15,CCE1,8.108975,13.13609375,32.99068191666667,,0.2115131738277462,
2010-02-16,2010,2,16,CCE1,8.114741666666667,13.260514583333332,32.9424801875,,0.2413182649727009,
2010-02-17,2010,2,17,CCE1,8.115691666666667,13.028185416666666,32.85620370833333,,0.2221239922686588,
2010-02-18,2010,2,18,CCE1,8.109704166666667,12.855814583333334,32.889964291666665,,0.1864213501991809,
2010-02-19,2010,2,19,CCE1,8.1067875,12.728900000000001,32.90986414583333,,0.1505551432527643,
2010-02-20,2010,2,20,CCE1,8.107145833333334,12.614543750000001,32.95562879166666,,0.3353496385037732,
2010-02-21,2010,2,21,CCE1,8.10705,12.81721875,32.99604491666667,,0.3325118534937215,
2010-02-22,2010,2,22,CCE1,8.109612499999999,12.754391666666665,33.00773279166667,,0.3322443736927247,
2010-02-23,2010,2,23,CCE1,8.110716666666667,12.781872916666666,33.009736395833336,,0.384668150677369,
2010-02-24,2010,2,24,CCE1,8.114783333333333,12.897027083333334,32.99771179166667,,0.451228606311819,
2010-02-25,2010,2,25,CCE1,8.1106875,12.90171875,32.986252791666665,,0.6069786527004994,
2010-02-26,2010,2,26,CCE1,8.113674999999999,12.974816666666667,32.950767729166664,,0.4959310183892052,
2010-02-27,2010,2,27,CCE1,8.1156125,13.206195833333332,32.954775687499996,,0.5444993375602656,
2010-02-28,2010,2,28,CCE1,8.119629166666668,13.495533333333334,32.9204328125,,0.5771317644351812,
2010-03-01,2010,3,1,CCE1,8.120587500000001,13.389941666666667,32.92576122916667,,0.706150636649684,
2010-03-02,2010,3,2,CCE1,8.120983333333333,13.625789583333335,32.89885995833333,,0.7107667367458927,
2010-03-03,2010,3,3,CCE1,8.119529166666666,13.750425,32.939196645833334,,0.3555401075743117,
2010-03-04,2010,3,4,CCE1,8.113658333333333,13.167197916666666,32.9684601875,,0.5601259529350496,
2010-03-05,2010,3,5,CCE1,8.117204166666667,13.1888375,32.96165922916666,,0.6860604588986855,
2010-03-06,2010,3,6,CCE1,8.122033333333333,13.607050000000001,32.969017083333334,,0.4408428926746859,
2010-03-07,2010,3,7,CCE1,8.117079166666667,13.29948125,32.926192291666666,,0.8649328028887756,
2010-03-08,2010,3,8,CCE1,8.122470833333333,13.632975,32.9483491875,,0.6693221271995506,
2010-03-09,2010,3,9,CCE1,8.127116666666668,13.647358333333335,32.94467925,,0.6269016419700407,
2010-03-10,2010,3,10,CCE1,8.124833333333333,13.822487500000001,32.94899539583333,,0.3865676556432484,
